,style_id,Super Style,Style,Unnamed: 0,beer_id,name,display_name,abv,year,glass_id,organic,brewery_id,retired,status
675,59.0,Belgian And French Origin Ales,Belgian-Style Tripel,1031.0,eJ0fVE,Tripel  Squared,Tripel  Squared,9.0,,8.0,N,yX6twV,N,verified
676,60.0,Belgian And French Origin Ales,Belgian-Style Quadrupel,317.0,LR5oG8,Dank Tank BSP Quad,Dank Tank BSP Quad,11.0,,,N,TMc6H2,Y,verified
677,60.0,Belgian And French Origin Ales,Belgian-Style Quadrupel,468.0,trEROu,Good Game,Good Game,11.0,,,N,q6vJUK,N,verified
678,60.0,Belgian And French Origin Ales,Belgian-Style Quadrupel,773.0,Dwhny1,Ovila Abbey Quad with Plums,Ovila Abbey Quad with Plums,10.2,,6.0,N,nHLlnK,Y,verified
679,60.0,Belgian And French Origin Ales,Belgian-Style Quadrupel,783.0,T7K4um,Ovila Quad Brandy Barrel-Aged,Ovila Quad Brandy Barrel-Aged,10.1,,,N,nHLlnK,N,verified
680,60.0,Belgian And French Origin Ales,Belgian-Style Quadrupel,1023.0,N0usi0,Trip in the Woods Madeira Quad,Trip in the Woods Madeira Quad,10.5,,,N,nHLlnK,N,verified
681,61.0,Belgian And French Origin Ales,Belgian-Style Blonde Ale,63.0,fdnFoV,Audition - Belgian-Style Blonde,Audition - Belgian-Style Blonde,6.3,,,N,nHLlnK,N,verified
682,61.0,Belgian And French Origin Ales,Belgian-Style Blonde Ale,85.0,dS3WFU,Barrel Aged Chaka (Merlot),Barrel Aged Chaka (Merlot),8.0,,,N,q6vJUK,N,verified
683,61.0,Belgian And French Origin Ales,Belgian-Style Blonde Ale,101.0,3JrTod,Beach Bum Blonde Ale,Beach Bum Blonde Ale,5.4,,,N,BznahA,N,verified
684,61.0,Belgian And French Origin Ales,Belgian-Style Blonde Ale,133.0,X8qNCS,Belgian-Style Blonde IPA,Belgian-Style Blonde IPA,7.5,,,N,nHLlnK,N,verified
685,61.0,Belgian And French Origin Ales,Belgian-Style Blonde Ale,215.0,P3fflp,Bubbly Wit,Bubbly Wit,7.1,,,N,p3YrOa,N,verified
686,61.0,Belgian And French Origin Ales,Belgian-Style Blonde Ale,224.0,4zruzt,Bud Light Golden Wheat,Bud Light Golden Wheat,4.1,,,N,BznahA,N,verified
687,61.0,Belgian And French Origin Ales,Belgian-Style Blonde Ale,444.0,5iehRZ,Fusion 30,Fusion 30,7.1,,,N,nLsoQ9,N,verified
688,61.0,Belgian And French Origin Ales,Belgian-Style Blonde Ale,574.0,BceaoL,Hummer,Hummer,5.1,,,N,TMc6H2,N,verified
689,61.0,Belgian And French Origin Ales,Belgian-Style Blonde Ale,699.0,OPM4t8,Mt. Takhoma Blonde Ale,Mt. Takhoma Blonde Ale,3.8,,,N,DMU2Kf,N,verified
690,61.0,Belgian And French Origin Ales,Belgian-Style Blonde Ale,825.0,y5dpHI,Prisoner of Hell,Prisoner of Hell,8.0,,,N,p3YrOa,N,verified
691,61.0,Belgian And French Origin Ales,Belgian-Style Blonde Ale,1105.0,a8u4ic,Yvan The Great - Beer Camp Across America,Yvan The Great - Beer Camp Across America (2014),6.3,2014.0,5.0,N,nHLlnK,N,verified
692,62.0,Belgian And French Origin Ales,Belgian-Style Pale Ale,43.0,MTLa3r,Afternooner,Afternooner,4.6,,,N,VEY3Xa,N,verified
693,62.0,Belgian And French Origin Ales,Belgian-Style Pale Ale,64.0,8ugUQF,Audition - Belgian-Style Pale Ale,Audition - Belgian-Style Pale Ale,5.3,,,N,nHLlnK,N,verified
694,62.0,Belgian And French Origin Ales,Belgian-Style Pale Ale,102.0,9YCuGj,Bearsharktopus,Bearsharktopus,6.0,,,N,VEY3Xa,N,verified
695,62.0,Belgian And French Origin Ales,Belgian-Style Pale Ale,129.0,BoJHzM,Belgian Black IPA - Beer Camp #94,Belgian Black IPA - Beer Camp #94,7.7,,,N,nHLlnK,N,verified
696,62.0,Belgian And French Origin Ales,Belgian-Style Pale Ale,131.0,DQW0WA,Belgian Crush,Belgian Crush,5.7,,,N,VEY3Xa,N,verified
697,62.0,Belgian And French Origin Ales,Belgian-Style Pale Ale,132.0,hDKDfU,Belgian Style Pale Ale - Mountain Series,Belgian Style Pale Ale - Mountain Series,,,,N,IImUD9,N,verified
698,62.0,Belgian And French Origin Ales,Belgian-Style Pale Ale,264.0,guH320,Chaka,Chaka,8.0,,,N,q6vJUK,N,verified
699,62.0,Belgian And French Origin Ales,Belgian-Style Pale Ale,337.0,7Tfy0M,Demon Brewn,Demon Brewn,,,,Y,p1tFbP,N,verified
700,62.0,Belgian And French Origin Ales,Belgian-Style Pale Ale,402.0,QefHZY,Farmhouse Hatter,Farmhouse Hatter,5.07,,8.0,N,AqEUBQ,N,verified
701,62.0,Belgian And French Origin Ales,Belgian-Style Pale Ale,633.0,lj8S4n,Larry Triple Douple,Larry Triple Douple,8.5,,,N,DifSi4,N,verified
702,62.0,Belgian And French Origin Ales,Belgian-Style Pale Ale,702.0,S9QxGf,Myron's Walk - Beer Camp Across America,Myron's Walk - Beer Camp Across America (2014),5.3,2014.0,5.0,N,nHLlnK,N,verified
703,62.0,Belgian And French Origin Ales,Belgian-Style Pale Ale,804.0,7zuKpR,Philly Tripel Plan B,Philly Tripel Plan B,8.0,,,N,p3YrOa,N,verified
704,62.0,Belgian And French Origin Ales,Belgian-Style Pale Ale,1077.0,gQiQsk,White Hatter,White Hatter,5.5,,5.0,N,AqEUBQ,N,verified
705,63.0,Belgian And French Origin Ales,Belgian-Style Pale Strong Ale,130.0,nAr0mR,Belgian Blond,Belgian Blond,6.7,,,N,VEY3Xa,N,verified
706,63.0,Belgian And French Origin Ales,Belgian-Style Pale Strong Ale,778.0,qGQc7S,Ovila Belgian Golden Ale,Ovila Belgian Golden Ale,8.5,,8.0,N,nHLlnK,N,verified
707,63.0,Belgian And French Origin Ales,Belgian-Style Pale Strong Ale,941.0,0c3ltk,St. Benny's Labby Style Ale,St. Benny's Labby Style Ale,,,,N,yX6twV,N,verified
708,64.0,Belgian And French Origin Ales,Belgian-Style Dark Strong Ale,323.0,9nXV0D,Dank Tank The Price is Wrong,Dank Tank The Price is Wrong,9.0,,,N,TMc6H2,N,verified
709,64.0,Belgian And French Origin Ales,Belgian-Style Dark Strong Ale,900.0,GCDyUs,Silent Night,Silent Night,11.0,,8.0,N,AqEUBQ,Y,verified
710,65.0,Belgian And French Origin Ales,Belgian-Style White (or Wit) / Belgian-Style Wheat,53.0,Zd8Cxd,American Summer Hoppy Wit,American Summer Hoppy Wit,6.0,,,N,q6vJUK,N,verified
711,65.0,Belgian And French Origin Ales,Belgian-Style White (or Wit) / Belgian-Style Wheat,106.0,Jyj4KZ,Bearwalker Maple Nut (Eagle Rare Barrel Aged),Bearwalker Maple Nut (Eagle Rare Barrel Aged),,,,Y,p1tFbP,N,verified
712,65.0,Belgian And French Origin Ales,Belgian-Style White (or Wit) / Belgian-Style Wheat,189.0,5LwuwE,Bob White,Bob White,5.0,,,N,VEY3Xa,N,verified
713,65.0,Belgian And French Origin Ales,Belgian-Style White (or Wit) / Belgian-Style Wheat,290.0,qhppip,Collabinator Wit,Collabinator Wit,,,,Y,p1tFbP,N,verified
714,65.0,Belgian And French Origin Ales,Belgian-Style White (or Wit) / Belgian-Style Wheat,777.0,HO9ROw,Ovila Abbey White,Ovila Abbey White,5.3,,,N,nHLlnK,N,verified
715,65.0,Belgian And French Origin Ales,Belgian-Style White (or Wit) / Belgian-Style Wheat,824.0,AWdfjO,Priscilla,Priscilla,5.2,,,N,q6vJUK,N,verified
716,65.0,Belgian And French Origin Ales,Belgian-Style White (or Wit) / Belgian-Style Wheat,938.0,i1jKN5,Spring Heat Spiced Wheat,Spring Heat Spiced Wheat,5.2,,5.0,N,BznahA,Y,verified
717,65.0,Belgian And French Origin Ales,Belgian-Style White (or Wit) / Belgian-Style Wheat,948.0,qvtSfO,Stoopid Wit,Stoopid Wit,6.0,,,N,nLsoQ9,N,verified
718,65.0,Belgian And French Origin Ales,Belgian-Style White (or Wit) / Belgian-Style Wheat,1053.0,tenqsI,Vanilla Wheat,Vanilla Wheat,,,,Y,p1tFbP,N,verified
719,65.0,Belgian And French Origin Ales,Belgian-Style White (or Wit) / Belgian-Style Wheat,1076.0,bpJ9u8,White Ale,White Ale,4.8,,,N,IImUD9,N,verified
720,65.0,Belgian And French Origin Ales,Belgian-Style White (or Wit) / Belgian-Style Wheat,1095.0,KiXHLV,Witness,Witness,6.0,,,N,VEY3Xa,N,verified
721,66.0,Belgian And French Origin Ales,Belgian-Style Lambic,,,,,,,,,,,
722,67.0,Belgian And French Origin Ales,Belgian-Style Gueuze Lambic,,,,,,,,,,,
723,68.0,Belgian And French Origin Ales,Belgian-Style Fruit Lambic,1085.0,InYD5U,Wild Blue Blueberry Lager,Wild Blue Blueberry Lager,8.0,,,N,BznahA,N,verified
724,69.0,Belgian And French Origin Ales,Belgian-Style Table Beer,967.0,ATFslo,Sweet Sunny South,Sweet Sunny South,4.9,,,N,nHLlnK,N,verified
725,70.0,Belgian And French Origin Ales,Other Belgian-Style Ales,10.0,qGDeH1,2 x 4,2 x 4,8.7,,5.0,N,nHLlnK,N,verified
726,70.0,Belgian And French Origin Ales,Other Belgian-Style Ales,656.0,R5Y92z,Ma Mère Spéciale,Ma Mère Spéciale,6.0,,,N,uM2jeT,N,verified
727,71.0,Belgian And French Origin Ales,French-Style Bière de Garde,209.0,bMv56j,Brewery Lane Series: Biére De Garde,Brewery Lane Series: Biére De Garde,9.0,,,N,IImUD9,N,verified
728,71.0,Belgian And French Origin Ales,French-Style Bière de Garde,483.0,56HXGK,GUARD de BEER,GUARD de BEER,7.0,,,N,nHLlnK,N,verified
729,71.0,Belgian And French Origin Ales,French-Style Bière de Garde,817.0,cglNbC,Port Barrel Aged Biere De Garde,Port Barrel Aged Biere De Garde,10.2,,,N,nHLlnK,N,verified
730,71.0,Belgian And French Origin Ales,French-Style Bière de Garde,935.0,KfC3l9,Spanglish Fly,Spanglish Fly,8.0,,,N,p3YrOa,N,verified
731,71.0,Belgian And French Origin Ales,French-Style Bière de Garde,1022.0,T64OoT,Trip In the Woods Biere De Garde,Trip In the Woods Biere De Garde,9.8,,,N,nHLlnK,N,verified
732,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,6.0,LcpeBb,17th Saison,17th Saison,9.0,,,N,TMc6H2,N,verified
733,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,39.0,wDgaK8,A Beer Named Sue,A Beer Named Sue,5.7,,,N,VEY3Xa,N,verified
734,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,188.0,l7Dmxe,Blueberry Saison,Blueberry Saison,,,,Y,p1tFbP,N,verified
735,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,190.0,qpPzL7,Bobolink,Bobolink,6.7,,,N,VEY3Xa,N,verified
736,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,193.0,HgMkeg,Bonnaroo Brew,Bonnaroo Brew,4.8,,5.0,N,nHLlnK,N,verified
737,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,203.0,PRRZBx,Brass & Blues,Brass & Blues,6.4,,,N,q6vJUK,N,verified
738,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,262.0,1C793t,Centennial Saison,Centennial Saison,6.0,,,N,q6vJUK,N,verified
739,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,287.0,CtLLsH,Coco Nuts,Coco Nuts,5.0,,,N,p3YrOa,N,verified
740,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,292.0,a1DUfG,Cool Breeze,Cool Breeze,4.9,,,N,TMc6H2,N,verified
741,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,329.0,6f6SpY,Das Bij,Das Bij,5.6,,,Y,p1tFbP,N,verified
742,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,388.0,ebYlhO,Eroica,Eroica,7.4,,,N,nLsoQ9,N,verified
743,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,423.0,N5lJcK,Four Witches ,Four Witches ,7.3,,,N,AqEUBQ,N,verified
744,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,424.0,rJ51vR,Freedom Tickler,Freedom Tickler,6.8,,,N,q6vJUK,N,verified
745,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,465.0,WCPtV5,Golden Cap Saison Ale,Golden Cap Saison Ale,6.25,,5.0,N,AqEUBQ,N,verified
746,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,562.0,EO71ZO,Hoppy Saison,Hoppy Saison,5.0,,,Y,p1tFbP,N,verified
747,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,563.0,jbvl8b,Hoppy Saison Mancrush,Hoppy Saison Mancrush,,,,N,q6vJUK,N,verified
748,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,595.0,qpfWYm,India Farmhouse Ale,India Farmhouse Ale,7.4,,,N,nHLlnK,N,verified
749,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,691.0,qQw3dE,Monkey King,Monkey King,5.6,,5.0,N,AqEUBQ,N,verified
750,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,692.0,JSTPos,Monkey King Saison Farmhouse Ale,Monkey King Saison Farmhouse Ale,6.6,,,N,AqEUBQ,N,verified
751,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,729.0,QD9dX7,Nooice,Nooice,6.2,,,N,q6vJUK,N,verified
752,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,746.0,798rjW,Oh Saisonna,Oh Saisonna,8.3,,,N,nHLlnK,N,verified
753,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,774.0,7i1hXo,Ovila Abbey Saison,Ovila Abbey Saison,7.5,,6.0,N,nHLlnK,N,verified
754,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,775.0,ONdtij,Ovila Abbey Saison (w/ Mandarin Oranges and Peppercorns),Ovila Abbey Saison (w/ Mandarin Oranges and Peppercorns),7.5,,,N,nHLlnK,N,verified
755,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,784.0,UuyWmA,Ovila Wood-Aged Saison,Ovila Wood-Aged Saison,7.8,,5.0,N,nHLlnK,N,verified
756,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,879.0,4neIJi,Saison Dans La Maison ,Saison Dans La Maison ,5.6,,,Y,4F7QA9,N,verified
757,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,881.0,htJQLM,Salted Grapefruit Farmhouse Ale,Salted Grapefruit Farmhouse Ale,5.2,,,N,IImUD9,N,verified
758,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,882.0,CLsadV,Sans Souci,Sans Souci,5.9,,,N,VEY3Xa,N,verified
759,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,884.0,37s6fV,Say Sean Huell Melon Dry Hopped Saison,Say Sean Huell Melon Dry Hopped Saison,4.0,,,N,q6vJUK,N,verified
760,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,946.0,D4I0lX,Stone Cold Peach,Stone Cold Peach,5.6,,,Y,p1tFbP,N,verified
761,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,954.0,LfwcEu,Sugarshack Saison,Sugarshack Saison,5.1,,,N,4F7QA9,N,verified
762,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,1013.0,ZzpzSy,Tickled Pink,Tickled Pink,6.6,,,N,q6vJUK,N,verified
763,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,1081.0,QCvO04,Why Not?,Why Not?,6.5,,,N,nHLlnK,N,verified
764,72.0,Belgian And French Origin Ales,French & Belgian-Style Saison,1092.0,dmVTls,Winter Saison,Winter Saison,5.3,,,N,VEY3Xa,N,verified
765,73.0,International Ale Styles,International-Style Pale Ale,803.0,QdCdco,Pele (Brazilian Pale Ale),Pele (Brazilian Pale Ale),7.1,,,N,AqEUBQ,N,verified
766,73.0,International Ale Styles,International-Style Pale Ale,863.0,EzaTJ3,Runway IPA,Runway IPA,6.2,,5.0,N,941OaA,N,verified
767,74.0,International Ale Styles,Australian-Style Pale Ale,,,,,,,,,,,
768,75.0,European-germanic Lager,German-Style Pilsener,191.0,vmmRA5,Bohemian Dock Street Pilsner,Bohemian Dock Street Pilsner,5.0,,,N,p3YrOa,N,verified
769,75.0,European-germanic Lager,German-Style Pilsener,664.0,xLOOss,Mama's Little Yella Pils,Mama's Little Yella Pils,5.3,,5.0,N,q6vJUK,N,verified
770,75.0,European-germanic Lager,German-Style Pilsener,806.0,1yMrDb,Pils,Pils,6.2,,5.0,N,nLsoQ9,N,verified
771,75.0,European-germanic Lager,German-Style Pilsener,931.0,1SYQ5O,Southern Gothic Session Pils,Southern Gothic Session Pils,5.6,,,N,nHLlnK,N,verified
772,75.0,European-germanic Lager,German-Style Pilsener,978.0,FnRwC6,Take Two Pils,Take Two Pils,5.5,,4.0,N,TMc6H2,N,verified
773,76.0,European-germanic Lager,Bohemian-Style Pilsener,319.0,BlcFcv,Dank Tank Magnum IP,Dank Tank Magnum IP,9.0,,,N,TMc6H2,Y,verified
774,77.0,European-germanic Lager,German-Style Leichtbier,504.0,NRRfYP,Harbin Lager,Harbin Lager,5.5,,,N,BznahA,N,verified
775,78.0,European-germanic Lager,Münchner (Munich)-Style Helles,727.0,NJL9oB,Noble Helles (Batch No. 32218),Noble Helles (Batch No. 32218),5.0,,5.0,N,BznahA,N,verified
776,79.0,European-germanic Lager,Dortmunder / European-Style Export,,,,,,,,,,,
777,80.0,European-germanic Lager,Vienna-Style Lager,128.0,1cLpJP,Beerito,Beerito,4.0,,,N,q6vJUK,N,verified
778,80.0,European-germanic Lager,Vienna-Style Lager,398.0,YViUzm,Extra Time,Extra Time,5.8,,,N,AqEUBQ,N,verified
779,80.0,European-germanic Lager,Vienna-Style Lager,414.0,iYbsQ5,Fohn,Fohn,4.7,,,N,AqEUBQ,N,verified
780,80.0,European-germanic Lager,Vienna-Style Lager,1055.0,7IjJ76,Vienna,Vienna,5.3,,,N,nHLlnK,N,verified
781,80.0,European-germanic Lager,Vienna-Style Lager,1056.0,CJYncP,Vienna Lager,Vienna Lager,5.7,,,N,q6vJUK,N,verified
782,80.0,European-germanic Lager,Vienna-Style Lager,1057.0,MdlspB,Vienna Lager,Vienna Lager,4.7,,,N,4F7QA9,N,verified
783,81.0,European-germanic Lager,German-Style Märzen,74.0,1unO6C,Autumn Ale,Autumn Ale,6.0,,5.0,N,IImUD9,N,verified
784,81.0,European-germanic Lager,German-Style Märzen,670.0,EWG6gq,Martzen,Martzen,,,,N,q6vJUK,N,verified
785,81.0,European-germanic Lager,German-Style Märzen,744.0,cJvlzs,Octoberfest,Octoberfest,5.2,,3.0,N,DifSi4,N,verified
786,82.0,European-germanic Lager,German-Style Oktoberfest / Wiesen (Meadow),751.0,EcAeVx,Oktoberfest,Oktoberfest (2016),6.0,2016.0,,N,nHLlnK,Y,verified
787,82.0,European-germanic Lager,German-Style Oktoberfest / Wiesen (Meadow),753.0,KGaPva,Oktoberfest,Oktoberfest (2017),6.1,2017.0,,N,nHLlnK,Y,verified
788,82.0,European-germanic Lager,German-Style Oktoberfest / Wiesen (Meadow),754.0,twBPib,Oktoberfest,Oktoberfest,,,,N,IImUD9,N,verified
789,82.0,European-germanic Lager,German-Style Oktoberfest / Wiesen (Meadow),768.0,cCXIXP,Osktoberfest,Osktoberfest,,,,N,q6vJUK,N,verified
790,83.0,European-germanic Lager,European-Style Dark / Münchner Dunkel,1014.0,0tWTUV,Tmavé,Tmavé,5.4,,,N,VEY3Xa,N,verified
791,84.0,European-germanic Lager,German-Style Schwarzbier,174.0,i0Hy6x,Black Vapor,Black Vapor,6.0,,5.0,N,nHLlnK,N,verified
792,84.0,European-germanic Lager,German-Style Schwarzbier,488.0,Yq3v6n,Guinness Black Lager,Guinness Black Lager,4.5,,5.0,N,HaPdSL,N,verified
793,84.0,European-germanic Lager,German-Style Schwarzbier,821.0,bZ8hmu,Potato Schwarzbier,Potato Schwarzbier,4.9,,,Y,p1tFbP,N,verified
794,85.0,European-germanic Lager,Bamberg-Style Märzen Rauchbier,,,,,,,,,,,
795,86.0,European-germanic Lager,Bamberg-Style Helles Rauchbier,80.0,YXPOTZ,Bamberg Helles,Bamberg Helles,5.2,,,N,VEY3Xa,N,verified
796,87.0,European-germanic Lager,Bamberg-Style Bock Rauchbier,,,,,,,,,,,
797,88.0,European-germanic Lager,Traditional German-Style Bock,178.0,24mTU2,Blizzicane Bock,Blizzicane Bock,7.7,,,N,nHLlnK,N,verified
798,88.0,European-germanic Lager,Traditional German-Style Bock,273.0,3wh93y,Chewbocka,Chewbocka,6.2,,,N,VEY3Xa,N,verified
799,88.0,European-germanic Lager,Traditional German-Style Bock,759.0,kGli9E,Old CHico Pale Bock,Old CHico Pale Bock,,,,N,nHLlnK,N,verified
800,88.0,European-germanic Lager,Traditional German-Style Bock,792.0,Tqu2Of,Pandora's Bock,Pandora's Bock,7.5,,5.0,N,IImUD9,Y,verified
801,89.0,European-germanic Lager,German-Style Heller Bock/Maibock,20.0,f5CWb6,"30th Anniversary - Charlie, Fred & Ken's Bock","30th Anniversary - Charlie, Fred & Ken's Bock",8.3,,,N,nHLlnK,Y,verified
802,89.0,European-germanic Lager,German-Style Heller Bock/Maibock,84.0,fGeFvg,Barrel Aged BOTL Cap,Barrel Aged BOTL Cap,8.9,,,N,AqEUBQ,N,verified
803,89.0,European-germanic Lager,German-Style Heller Bock/Maibock,126.0,gFe3ro,Beer Like A Billy Goat,Beer Like A Billy Goat,6.5,,,N,VEY3Xa,N,verified
804,89.0,European-germanic Lager,German-Style Heller Bock/Maibock,347.0,NE2Dpl,Dogs of Helles,Dogs of Helles,4.0,,,N,yX6twV,N,verified
805,89.0,European-germanic Lager,German-Style Heller Bock/Maibock,461.0,oBALsi,Glissade Golden Bock,Glissade Golden Bock,6.4,,5.0,N,nHLlnK,N,verified
806,89.0,European-germanic Lager,German-Style Heller Bock/Maibock,476.0,o4farp,Gravitation Collaboration,Gravitation Collaboration,7.8,,,Y,AqEUBQ,N,verified
807,89.0,European-germanic Lager,German-Style Heller Bock/Maibock,661.0,CEVOre,Mai-nd-Bockling,Mai-nd-Bockling,6.0,,,N,nHLlnK,N,verified
808,89.0,European-germanic Lager,German-Style Heller Bock/Maibock,1104.0,CScss3,Yonder Bock - Beer Camp Across America,Yonder Bock - Beer Camp Across America (2014),7.7,2014.0,5.0,N,nHLlnK,N,verified
809,90.0,European-germanic Lager,German-Style Doppelbock,266.0,ct0Hxz,Charkoota Rye,Charkoota Rye (2012),9.35,2012.0,,N,AqEUBQ,N,verified
810,90.0,European-germanic Lager,German-Style Doppelbock,267.0,lUt8yP,Charkoota Rye,Charkoota Rye (2011),8.4,2011.0,5.0,N,AqEUBQ,N,verified
811,90.0,European-germanic Lager,German-Style Doppelbock,351.0,hn9LIa,Doppelbock,Doppelbock,,,,N,q6vJUK,N,verified
812,90.0,European-germanic Lager,German-Style Doppelbock,352.0,0I5b84,Double DeBOCKel,Double DeBOCKel,9.4,,,N,nHLlnK,N,verified
813,90.0,European-germanic Lager,German-Style Doppelbock,743.0,s5V8YM,Obliterator,Obliterator,10.5,,,N,q6vJUK,N,verified
814,90.0,European-germanic Lager,German-Style Doppelbock,1003.0,R1JD13,The Mutilator,The Mutilator,7.0,,,N,q6vJUK,N,verified
815,91.0,European-germanic Lager,German-Style Eisbock,,,,,,,,,,,
816,92.0,European-germanic Lager,Kellerbier (Cellar beer) or Zwickelbier - Lager,666.0,E5i29p,Mandarina Bavaria,Mandarina Bavaria,4.9,,,N,VEY3Xa,N,verified
817,93.0,North American Lager,American-Style Lager,9.0,O78ldO,1904 American Red Lager,1904 American Red Lager,5.0,,,N,BznahA,N,verified
818,93.0,North American Lager,American-Style Lager,111.0,pTHBWA,Beer Camp Hoppy Lager,Beer Camp Hoppy Lager,7.0,,,N,nHLlnK,N,verified
819,93.0,North American Lager,American-Style Lager,120.0,bSQyva,Beer Camp: Ginger Lager,Beer Camp: Ginger Lager (2017),6.2,2017.0,,N,nHLlnK,N,verified
820,93.0,North American Lager,American-Style Lager,232.0,1P45iR,Budweiser,Budweiser,5.0,,5.0,N,BznahA,N,verified
821,93.0,North American Lager,American-Style Lager,235.0,eW9IJb,Budweiser Chelada,Budweiser Chelada,5.0,,5.0,N,BznahA,N,verified
822,93.0,North American Lager,American-Style Lager,244.0,QhHBBX,Busch,Busch,4.6,,5.0,N,BznahA,N,verified
823,93.0,North American Lager,American-Style Lager,247.0,vNwXnT,Busch Signature Copper Lager,Busch Signature Copper Lager,5.7,,5.0,N,BznahA,N,verified
824,93.0,North American Lager,American-Style Lager,293.0,sghlNk,Cornlaboration,Cornlaboration,5.8,,,N,q6vJUK,N,verified
825,93.0,North American Lager,American-Style Lager,489.0,qbeSzR,Guinness Blonde,Guinness Blonde,5.0,,5.0,N,HaPdSL,N,verified
826,93.0,North American Lager,American-Style Lager,628.0,dWISHQ,Lagunator,Lagunator,7.9,,,N,nLsoQ9,N,verified
827,93.0,North American Lager,American-Style Lager,671.0,mjPDnq,Mash Appeal,Mash Appeal,4.3,,,N,q6vJUK,N,verified
828,93.0,North American Lager,American-Style Lager,728.0,kzcLek,Noble Hopped Lager (Batch No. 32218),Noble Hopped Lager (Batch No. 32218),5.0,,5.0,N,BznahA,N,verified
829,93.0,North American Lager,American-Style Lager,745.0,oBponF,Oculto,Oculto,6.0,,,N,BznahA,N,verified
830,93.0,North American Lager,American-Style Lager,864.0,SjPBgM,Russ' Revival,Russ' Revival,5.3,,,N,AqEUBQ,N,verified
831,93.0,North American Lager,American-Style Lager,906.0,dlm9nV,Single Hop Citra IPL,Single Hop Citra IPL,5.5,,,N,nHLlnK,N,verified
832,93.0,North American Lager,American-Style Lager,911.0,8ftXVJ,Six Grain Harvest Lager (Batch No. 63118),Six Grain Harvest Lager (Batch No. 63118),5.5,,5.0,N,BznahA,N,verified
833,93.0,North American Lager,American-Style Lager,962.0,5ue4ah,Summerfest,Summerfest,5.0,,5.0,N,nHLlnK,N,verified
834,93.0,North American Lager,American-Style Lager,994.0,zFPtdT,Tettang Lager,Tettang Lager,,,,Y,p1tFbP,N,verified
835,94.0,North American Lager,American-Style Light (Low Calorie) Lager,216.0,8MMa77,Bud Dry,Bud Dry,5.0,,,N,BznahA,N,verified
836,94.0,North American Lager,American-Style Light (Low Calorie) Lager,220.0,dimtrs,Bud Light,Bud Light,4.2,,5.0,N,BznahA,N,verified
837,94.0,North American Lager,American-Style Light (Low Calorie) Lager,221.0,Abbvjh,Bud Light Apple,Bud Light Apple,4.2,,,N,BznahA,N,verified
838,94.0,North American Lager,American-Style Light (Low Calorie) Lager,223.0,t9aucT,Bud Light Chelada,Bud Light Chelada,4.2,,5.0,N,BznahA,N,verified
839,94.0,North American Lager,American-Style Light (Low Calorie) Lager,225.0,MzoCPz,Bud Light Lime,Bud Light Lime,4.2,,5.0,N,BznahA,N,verified
840,94.0,North American Lager,American-Style Light (Low Calorie) Lager,227.0,WQsARu,Bud Light Orange,Bud Light Orange,4.2,,,N,BznahA,N,verified
841,94.0,North American Lager,American-Style Light (Low Calorie) Lager,228.0,hd8yE8,Bud Light Platinum,Bud Light Platinum,6.0,,5.0,N,BznahA,N,verified
842,94.0,North American Lager,American-Style Light (Low Calorie) Lager,239.0,G2Vi1J,Budweiser Select,Budweiser Select,4.3,,5.0,N,BznahA,N,verified
843,94.0,North American Lager,American-Style Light (Low Calorie) Lager,246.0,30zzKy,Busch Light,Busch Light,4.1,,5.0,N,BznahA,N,verified
844,94.0,North American Lager,American-Style Light (Low Calorie) Lager,532.0,FW35fB,High Life Light,High Life Light,4.5,,4.0,N,hGFVYy,N,verified
